id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_21e5c4d22069e628,organisation,org_fc7c0c72d1969875,country_of_origin,ZA,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_2221721aee6b5e6e,product,prod_46feee3513c5f4a9,name,NetView,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetView product entry.
asrt_bulk_222bcfff56c7096c,product,prod_6511e9ace503cbaa,website,https://climatecompatiblegrowth.com/international-partnerships/data-and-tools/modelling-tools-and-frameworks/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinCoRE as the source of projected capital costs.
asrt_bulk_22d14625eec38eab,organisation,org_e7a91741bca86f28,country_of_origin,KE,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_22f1acf49b83b6fc,deployment,dep_c4d486068f0ae346,started_year,2025,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_22f9cf71ad81a1b1,product,prod_7dc0a9bb41944d44,access_model,commercial,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_2315872d70422c22,organisation,org_99b1e294a6715f25,country_of_origin,ZA,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_2346b99d3d53d068,product,prod_353718ec5630f5cc,lifecycle_status,active,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_2370f5cdce9edb59,product,prod_353718ec5630f5cc,name,Market Forecaster,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_239761f1e452f3fc,organisation,org_6813554323495fa0,name,Switch Energy,src_25c2a0a72ca484b2,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Smart Metering & Energy Trading Solutions' and 'Smart Metering', especially the internally built meter-management ecosystem paragraph."
asrt_bulk_241b11d6db80b5a0,product,prod_47d2aba604b42faf,website,https://www.gevernova.com/software/products/grid-os,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph stating that the ICC platform was upgraded with GE Vernova's GridOS forecasting solution for VRE forecasting and ramping.
asrt_bulk_24b93078bf3f56b7,product,prod_09961473d83843e4,description,Open-source power-system flexibility assessment tool used after capacity-expansion modelling.,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph names FlexTool for evaluating power-system flexibility from OSeMOSYS results.
asrt_bulk_24e4eee6835055b2,product,prod_65cb59d227c4267f,name,GridOS Energy Management System,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_24e6d596ae9c5a33,organisation,org_b5a699ab229742b6,origin_classification,africa_built,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_24fa5dd391caf16e,product,prod_642f0da0b4e417a3,organisation_id,org_5d4d39fbfe878d2c,src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_250e9b8f0a21fd5c,organisation,org_73b14ede2c4a2ead,name,PyPSA Contributors,src_e5c412f183848e7c,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: README opening and Features sections describe optimisation, dispatch, power-flow and planning functions; linked African models establish regional use."
asrt_bulk_25152257e2aaaf1f,product,prod_28e66e28e429e98a,website,https://www.kofa.co/solutions,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Kofa app technology and Swap & Go sections describe app-based access, station availability and Ghana/Kenya network operations."
asrt_bulk_256baa050eb518a9,product,prod_bb8d9737e621ddbf,organisation_id,org_3684c370a0486cf0,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_256f3a72a208eedf,product,prod_3b9526941c4a04c6,sector_id,sector_power_utilities,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_25acf1660b634976,organisation,org_cbf8bcdb4fb4587b,name,Resource Matters and partners,src_80750634d4eb4e8f,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Congo Epela Platform subsection identifies Resource Matters and the DRC least-cost electrification application.
asrt_bulk_25cca13ec3dcb3f5,product,prod_39480c97b0739c3c,organisation_id,org_406033f114a69ab6,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Utility Management Platform'; Contacts section gives the Giza, Egypt address."
asrt_bulk_266ea9531e4f1914,product,prod_c88c7983f9fcb410,description,"Online interface presenting OnSSET methods, datasets and electrification-planning results.",src_80750634d4eb4e8f,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: United Nations app subsection describes the interface and results for 54 developing countries in sub-Saharan Africa and Latin America.
asrt_bulk_2683fce3b9ff2e7d,organisation,org_530820839614a2eb,website,https://www.esri.com/,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_26d315f623cf7f7b,product,prod_af06988b7962e214,primary_category_id,cat_emobility_battery_networks,src_a007594faa6d6482,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage section on the national network names ChargePocket and describes its live map, charger details, sessions and payments."
asrt_bulk_26f28bc411268e93,product,prod_28e66e28e429e98a,organisation_id,org_df0fd10412aadaab,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Kofa app technology and Swap & Go sections describe app-based access, station availability and Ghana/Kenya network operations."
asrt_bulk_26f5778861ec97fd,organisation,org_d1bdcd4f66807716,website,https://pypsa-earth.readthedocs.io/,src_978f6fdd465962a6,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: README introduction and cited paper identify the open model and its demonstration in Africa.
asrt_bulk_26fb0f44cd71ace7,product,prod_daa50f9ebedcc7b0,description,Geospatial information system for data-driven and inclusive energy-access planning.,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_278d46a859b3af56,product,prod_d6cc37a1cf2d1294,website,https://pypsa-earth.readthedocs.io/,src_978f6fdd465962a6,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: README introduction and cited paper identify the open model and its demonstration in Africa.
asrt_bulk_27983f7846500808,product,prod_28e66e28e429e98a,lifecycle_status,active,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Kofa app technology and Swap & Go sections describe app-based access, station availability and Ghana/Kenya network operations."
asrt_bulk_27b272a46feaa758,organisation,org_b4e978f005016067,name,Climate Compatible Growth,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_27ce04efdb149bc2,product,prod_d123b1e7b49b439e,name,CLEWs,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names CLEWs for studying energy linkages with land and water.
asrt_bulk_27e6a30f16bdcd61,product,prod_65cb59d227c4267f,website,https://www.gevernova.com/software/products/grid-os,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_27ebf93393e03cdd,organisation,org_58b430c887a693da,name,Fuel Switch,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_27fd6f6d15cb3e9b,organisation,org_60c02033635240b1,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_2835b8c2880cd879,organisation,org_2744e404ad22d210,website,https://www.esmap.org/,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_28c1c344c9132e83,deployment,dep_cc875ff369c6e798,lifecycle_status,active,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_290696aa60662057,deployment,dep_ef40e913768f8074,product_id,prod_7b787a3f1eec1e39,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_298cdefb549e8cc6,product,prod_ad4f1a22ff85d12b,website,https://www.switch.org.za/energy-trading-wheeling,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_29e9c5d74f1cdbf2,product,prod_5a6f083895aef158,sector_id,sector_power_utilities,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_2a41c78cd59ca8ee,product,prod_f3d9dc4a77ea4cab,organisation_id,org_9df3ccd43710a1e4,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_2aeaa944b920a06a,organisation,org_2744e404ad22d210,origin_classification,public_or_open_infrastructure,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_2b09d63164d2ff9e,product,prod_835fa410d7e3dba0,website,https://play.google.com/store/apps/details?id=com.estations.ma,src_4acfd42725b98b4e,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About this app section describes live charging discovery, availability, remote start/stop and payments; developer address is in Rabat, Morocco."
